timestamp,cluster,nodes_owned,nodes_borrowed,nodes_offered,nodes_cur_cap,nodes_inuse,nodes_indemand,jobs_waiting,jobs_running,jobs_done,jobs_rerun,cores_owned,cores_cur_cap,cores_inuse,cores_indemand
155,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
156,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
157,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
158,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
159,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
160,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
161,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
162,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
163,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
164,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
165,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
166,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
167,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
168,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
169,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
170,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
171,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
172,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
173,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
174,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
175,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
176,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
177,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
178,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
179,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
180,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
181,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
182,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
183,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
184,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
185,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
186,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
187,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
188,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
189,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
190,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
191,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
192,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
193,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
194,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
195,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
196,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
197,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
198,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
199,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
200,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
201,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
202,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
203,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
204,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
205,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
206,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
207,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
208,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
209,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
210,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
211,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
212,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
213,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
214,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
215,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
216,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
217,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
218,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
219,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
220,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
221,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
222,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
223,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
224,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
225,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
226,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
227,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
228,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
229,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
230,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
231,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
232,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
233,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
234,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
235,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
236,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
237,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
238,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
239,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
240,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
241,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
242,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
243,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
244,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
245,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
246,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
247,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
248,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
249,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
250,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
251,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
252,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
253,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
254,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
255,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
256,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
257,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
258,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
259,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
260,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
261,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
262,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
263,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
264,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
265,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
266,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
267,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
268,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
