timestamp,cluster,nodes_owned,nodes_borrowed,nodes_offered,nodes_cur_cap,nodes_inuse,nodes_indemand,jobs_waiting,jobs_running,jobs_done,jobs_rerun,cores_owned,cores_cur_cap,cores_inuse,cores_indemand
12622,bigdata_main,26,0,0,26,16,0,66,114,1295,0,624,624,228,NA
12623,bigdata_main,26,0,0,26,16,0,66,114,1295,0,624,624,228,NA
12624,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12625,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12626,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12627,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12628,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12629,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12630,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12631,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12632,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12633,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12634,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12635,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12636,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12637,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12638,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12639,bigdata_main,26,0,0,26,16,0,67,114,1295,0,624,624,228,NA
12640,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12641,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12642,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12643,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12644,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12645,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12646,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12647,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12648,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12649,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12650,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12651,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12652,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12653,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12654,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12655,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12656,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12657,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12658,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12659,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12660,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12661,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12662,bigdata_main,26,0,0,26,16,0,69,114,1295,0,624,624,228,NA
12663,bigdata_main,26,0,0,26,16,0,69,113,1296,0,624,624,226,NA
12664,bigdata_main,26,0,0,26,16,0,69,113,1296,0,624,624,226,NA
12665,bigdata_main,26,0,0,26,16,0,69,113,1296,0,624,624,226,NA
12666,bigdata_main,26,0,0,26,16,0,69,113,1296,0,624,624,226,NA
12667,bigdata_main,26,0,0,26,16,0,69,113,1296,0,624,624,226,NA
12668,bigdata_main,26,0,0,26,16,0,70,113,1296,0,624,624,226,NA
12669,bigdata_main,26,0,0,26,16,0,70,113,1296,0,624,624,226,NA
12670,bigdata_main,26,0,0,26,16,0,70,113,1296,0,624,624,226,NA
12671,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12672,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12673,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12674,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12675,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12676,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12677,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12678,bigdata_main,26,0,0,26,16,0,71,113,1296,0,624,624,226,NA
12679,bigdata_main,26,0,0,26,16,0,73,113,1296,0,624,624,226,NA
12680,bigdata_main,26,0,0,26,16,0,73,112,1297,0,624,624,224,NA
12681,bigdata_main,26,0,0,26,16,0,73,112,1297,0,624,624,224,NA
12682,bigdata_main,26,0,0,26,16,0,73,112,1297,0,624,624,224,NA
12683,bigdata_main,26,0,0,26,16,0,73,112,1297,0,624,624,224,NA
12684,bigdata_main,26,0,0,26,16,0,73,112,1297,0,624,624,224,NA
12685,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12686,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12687,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12688,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12689,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12690,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12691,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12692,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12693,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12694,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12695,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12696,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12697,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12698,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12699,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12700,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12701,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12702,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12703,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12704,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12705,bigdata_main,26,0,0,26,16,0,74,112,1297,0,624,624,224,NA
12706,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12707,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12708,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12709,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12710,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12711,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12712,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12713,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12714,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12715,bigdata_main,26,0,0,26,16,0,77,112,1297,0,624,624,224,NA
12716,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12717,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12718,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12719,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12720,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12721,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12722,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12723,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12724,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12725,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12726,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12727,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12728,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12729,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12730,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12731,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12732,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12733,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12734,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12735,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12736,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12737,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12738,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12739,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12740,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12741,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12742,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12743,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12744,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12745,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12746,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12747,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12748,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12749,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12750,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12751,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12752,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12753,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12754,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12755,bigdata_main,26,0,0,26,16,0,77,111,1298,0,624,624,222,NA
12756,bigdata_main,26,0,0,26,16,0,76,111,1299,0,624,624,222,NA
12757,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12758,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12759,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12760,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12761,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12762,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12763,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12764,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12765,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12766,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12767,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12768,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12769,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12770,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12771,bigdata_main,26,0,0,26,16,0,73,114,1299,0,624,624,228,NA
12772,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12773,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12774,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12775,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12776,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12777,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12778,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12779,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12780,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12781,bigdata_main,26,0,0,26,16,0,73,113,1300,0,624,624,226,NA
12782,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12783,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12784,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12785,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12786,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12787,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12788,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12789,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12790,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12791,bigdata_main,26,0,0,26,16,0,74,113,1300,0,624,624,226,NA
12792,bigdata_main,26,0,0,26,16,0,75,113,1300,0,624,624,226,NA
12793,bigdata_main,26,0,0,26,16,0,75,112,1301,0,624,624,224,NA
12794,bigdata_main,26,0,0,26,16,0,75,112,1301,0,624,624,224,NA
12795,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12796,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12797,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12798,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12799,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12800,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12801,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12802,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12803,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12804,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12805,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12806,bigdata_main,26,0,0,26,16,0,66,121,1301,0,624,624,242,NA
12807,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12808,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12809,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12810,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12811,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12812,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12813,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12814,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12815,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12816,bigdata_main,26,0,0,26,16,0,66,120,1302,0,624,624,240,NA
12817,bigdata_main,26,0,0,26,16,0,66,118,1304,0,624,624,236,NA
12818,bigdata_main,26,0,0,26,16,0,66,118,1304,0,624,624,236,NA
12819,bigdata_main,26,0,0,26,16,0,70,118,1304,0,624,624,236,NA
12820,bigdata_main,26,0,0,26,16,0,70,117,1305,0,624,624,234,NA
12821,bigdata_main,26,0,0,26,16,0,70,117,1305,0,624,624,234,NA
12822,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12823,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12824,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12825,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12826,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12827,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12828,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12829,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12830,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12831,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12832,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12833,bigdata_main,26,0,0,26,16,0,74,117,1305,0,624,624,234,NA
12834,bigdata_main,26,0,0,26,16,0,74,116,1306,0,624,624,232,NA
12835,bigdata_main,26,0,0,26,16,0,74,116,1306,0,624,624,232,NA
12836,bigdata_main,26,0,0,26,16,0,74,116,1306,0,624,624,232,NA
12837,bigdata_main,26,0,0,26,16,0,74,116,1306,0,624,624,232,NA
12838,bigdata_main,26,0,0,26,16,0,75,116,1306,0,624,624,232,NA
12839,bigdata_main,26,0,0,26,16,0,74,117,1306,0,624,624,234,NA
12840,bigdata_main,26,0,0,26,16,0,74,117,1306,0,624,624,234,NA
12841,bigdata_main,26,0,0,26,16,0,74,117,1306,0,624,624,234,NA
12842,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12843,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12844,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12845,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12846,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12847,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12848,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12849,bigdata_main,26,0,0,26,16,0,76,117,1306,0,624,624,234,NA
12850,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12851,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12852,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12853,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12854,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12855,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12856,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12857,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12858,bigdata_main,26,0,0,26,16,0,76,115,1308,0,624,624,230,NA
12859,bigdata_main,26,0,0,26,16,0,76,114,1309,0,624,624,228,NA
12860,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12861,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12862,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12863,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12864,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12865,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12866,bigdata_main,26,0,0,26,16,0,78,114,1309,0,624,624,228,NA
12867,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12868,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12869,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12870,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12871,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12872,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12873,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12874,bigdata_main,26,0,0,26,16,0,76,116,1309,0,624,624,232,NA
12875,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12876,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12877,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12878,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12879,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12880,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12881,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12882,bigdata_main,26,0,0,26,16,0,75,117,1309,0,624,624,234,NA
12883,bigdata_main,26,0,0,26,16,0,76,117,1309,0,624,624,234,NA
12884,bigdata_main,26,0,0,26,16,0,76,117,1309,0,624,624,234,NA
12885,bigdata_main,26,0,0,26,16,0,76,117,1309,0,624,624,234,NA
12886,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12887,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12888,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12889,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12890,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12891,bigdata_main,26,0,0,26,16,0,72,121,1309,0,624,624,242,NA
12892,bigdata_main,26,0,0,26,16,0,72,119,1311,0,624,624,238,NA
12893,bigdata_main,26,0,0,26,16,0,71,119,1312,0,624,624,238,NA
12894,bigdata_main,26,0,0,26,16,0,71,117,1314,0,624,624,234,NA
12895,bigdata_main,26,0,0,26,16,0,71,116,1315,0,624,624,232,NA
12896,bigdata_main,26,0,0,26,16,0,71,116,1315,0,624,624,232,NA
12897,bigdata_main,26,0,0,26,16,0,71,116,1315,0,624,624,232,NA
12898,bigdata_main,26,0,0,26,16,0,71,115,1316,0,624,624,230,NA
12899,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12900,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12901,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12902,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12903,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12904,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12905,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12906,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12907,bigdata_main,26,0,0,26,16,0,71,114,1317,0,624,624,228,NA
12908,bigdata_main,26,0,0,26,16,0,71,112,1319,0,624,624,224,NA
12909,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12910,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12911,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12912,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12913,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12914,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12915,bigdata_main,26,0,0,26,16,0,72,112,1319,0,624,624,224,NA
12916,bigdata_main,26,0,0,26,16,0,72,111,1320,0,624,624,222,NA
12917,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12918,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12919,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12920,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12921,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12922,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12923,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12924,bigdata_main,26,0,0,26,16,0,72,110,1321,0,624,624,220,NA
12925,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12926,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12927,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12928,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12929,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12930,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12931,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12932,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12933,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12934,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12935,bigdata_main,26,0,0,26,16,0,71,111,1321,0,624,624,222,NA
12936,bigdata_main,26,0,0,26,16,0,72,111,1321,0,624,624,222,NA
12937,bigdata_main,26,0,0,26,16,0,72,111,1321,0,624,624,222,NA
12938,bigdata_main,26,0,0,26,16,0,72,111,1321,0,624,624,222,NA
12939,bigdata_main,26,0,0,26,16,0,72,111,1321,0,624,624,222,NA
12940,bigdata_main,26,0,0,26,16,0,72,111,1321,0,624,624,222,NA
12941,bigdata_main,26,0,0,26,16,0,70,113,1321,0,624,624,226,NA
12942,bigdata_main,26,0,0,26,16,0,70,113,1321,0,624,624,226,NA
12943,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12944,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12945,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12946,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12947,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12948,bigdata_main,26,0,0,26,16,0,66,117,1321,0,624,624,234,NA
12949,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12950,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12951,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12952,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12953,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12954,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12955,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12956,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12957,bigdata_main,26,0,0,26,16,0,65,118,1321,0,624,624,236,NA
12958,bigdata_main,26,0,0,26,16,0,64,119,1321,0,624,624,238,NA
12959,bigdata_main,26,0,0,26,16,0,64,119,1321,0,624,624,238,NA
12960,bigdata_main,26,0,0,26,16,0,64,119,1321,0,624,624,238,NA
12961,bigdata_main,26,0,0,26,16,0,64,119,1321,0,624,624,238,NA
12962,bigdata_main,26,0,0,26,16,0,64,119,1321,0,624,624,238,NA
12963,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
12964,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
12965,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
12966,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
12967,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
12968,bigdata_main,26,0,0,26,16,0,66,119,1321,0,624,624,238,NA
