start_time,lifespan,cores,job_id
1014,378,1,1965_3
1014,378,1,1965_4
1014,378,1,1967_1
1014,378,1,1967_2
1014,378,1,1967_3
1014,378,1,1967_4
1014,378,1,1970_1
1014,378,1,1970_2
1014,378,1,1970_3
1014,378,1,1970_4
1014,378,1,1973_1
1014,378,1,1973_2
1014,378,1,1973_3
1014,378,1,1973_4
1014,378,1,1975_1
1014,378,1,1975_2
1014,378,1,1975_3
1014,378,1,1975_4
1014,378,1,1978_1
1014,378,1,1978_2
1014,378,1,1978_3
1014,378,1,1978_4
1014,378,1,1981_1
1014,378,1,1981_2
1014,378,1,1981_3
1014,378,1,1981_4
1014,378,1,1983_1
1014,378,1,1983_2
1014,378,1,1983_3
1014,378,1,1983_4
1014,378,1,1986_1
1014,378,1,1986_2
1014,378,1,1986_3
1014,378,1,1986_4
1014,378,1,1989_1
1014,378,1,1989_2
1014,378,1,1989_3
1014,378,1,1989_4
1014,378,1,1991_1
1014,378,1,1991_2
1014,378,1,1991_3
1014,378,1,1991_4
1144,380,1,2237_1
1164,392,1,2334_1
1166,595,1,2337_1
1166,626,1,2339_1
1214,423,1,2428_1
1226,556,1,2464_1
1276,233,1,2612_1
1284,230,1,2634_1
1320,201,1,2693_1
1320,201,1,2693_2
1320,296,1,2698_1
1320,296,1,2698_2
1325,192,1,2712_1
1325,192,1,2712_2
1326,294,1,2739_1
1326,294,1,2739_2
1328,191,1,2750_1
1328,191,1,2750_2
1330,236,1,2757_1
1330,236,1,2757_2
1332,252,1,2767_1
1332,252,1,2767_2
1332,309,1,2770_1
1332,309,1,2770_2
1332,326,1,2773_1
1332,326,1,2773_2
1348,289,1,2819_1
1348,350,1,2822_1
1348,374,1,2825_1
1348,427,1,2827_1
1348,556,1,2830_1
1352,248,1,2835_1
1352,248,1,2835_2
1353,186,1,2839_1
1353,186,1,2839_2
1354,392,1,2845_1
1354,523,1,2847_1
1358,590,1,2851_1
1362,316,1,2856_1
1365,530,1,2859_1
1365,335,1,2862_1
1381,328,1,2878_1
1417,441,1,2913_1
1420,410,1,2915_1
1420,795,1,2918_1
1440,1058,1,2930_1
1440,341,1,2932_1
1440,609,1,2935_1
1440,701,1,2938_1
1440,746,1,2940_1
1440,838,1,2943_1
1440,206,1,2949_1
1440,206,1,2949_2
1483,293,1,2983_1
1483,349,1,2986_1
1483,405,1,2989_1
1483,437,1,2991_1
1483,497,1,2994_1
1487,253,1,2999_1
1487,337,1,3002_1
1487,354,1,3005_1
1487,365,1,3007_1
1487,388,1,3010_1
1487,407,1,3013_1
1487,439,1,3015_1
1489,243,1,3018_1
1489,349,1,3021_1
1489,376,1,3023_1
1489,402,1,3026_1
1492,318,1,3043_1
1504,465,1,3073_1
1509,212,1,3086_1
1522,205,1,3100_1
1522,205,1,3100_2
1527,199,1,3102_1
1527,199,1,3102_2
1528,196,1,3105_1
1528,196,1,3105_2
1528,432,1,3110_1
1532,11702,1,3113_1
1535,228,1,3121_1
1535,228,1,3121_2
1544,192,1,3133_1
1544,192,1,3133_2
1566,247,1,3169_1
1566,214,1,3178_1
1566,214,1,3178_2
1569,203,1,3185_1
1569,203,1,3185_2
1575,250,1,3198_1
1575,250,1,3198_2
1585,294,1,3214_1
1585,294,1,3214_2
1594,276,1,3235_1
1594,276,1,3235_2
1597,236,1,3241_1
1597,236,1,3241_2
1614,270,1,3302_1
1673,257,1,3358_1
1673,353,1,3361_1
1680,536,1,3364_1
1681,344,1,3366_1
1681,499,1,3369_1
1683,230,1,3375_1
1687,393,1,3377_1
1700,527,1,3382_1
1700,578,1,3385_1
1700,657,1,3387_1
1700,705,1,3390_1
1700,815,1,3393_1
1700,826,1,3395_1
1703,1717,1,3398_1
1707,309,1,3406_1
1713,1276,1,3408_1
1713,1276,1,3408_2
1724,234,1,3411_1
1790,190,1,3465_1
1790,190,1,3465_2
1790,307,1,3471_1
1790,307,1,3471_2
1790,353,1,3473_1
1790,353,1,3473_2
1792,294,1,3476_1
1792,294,1,3476_2
1795,256,1,3483_1
1795,256,1,3483_2
1815,182,1,3516_1
1815,182,1,3516_2
1820,200,1,3524_1
1820,200,1,3524_2
1828,237,1,3544_1
1828,237,1,3544_2
1830,335,1,3554_1
1830,406,1,3557_1
1830,464,1,3559_1
1830,227,1,3567_1
1830,227,1,3567_2
1832,342,1,3577_1
1832,184,1,3580_1
1832,184,1,3580_2
1833,214,1,3584_1
1833,214,1,3584_2
1834,301,1,3586_1
1834,354,1,3589_1
1834,274,1,3592_1
1834,202,1,3594_1
1834,202,1,3594_2
1851,225,1,3615_1
1868,260,1,3640_1
1868,660,1,3643_1
1877,191,1,3646_1
1877,248,1,3649_1
1884,221,1,3662_1
1900,259,1,3703_1
1900,354,1,3706_1
1900,365,1,3708_1
1903,451,1,3711_1
1909,496,1,3714_1
1910,388,1,3716_1
1910,434,1,3719_1
1910,553,1,3722_1
1912,564,1,3724_1
1912,203,1,3727_1
1933,300,1,3745_1
1933,388,1,3747_1
1940,219,1,3750_1
1940,219,1,3750_2
1952,364,1,3775_1
1969,181,1,3783_1
1969,207,1,3789_1
1969,200,1,3798_1
1969,207,1,3803_1
1971,200,1,3815_1
1984,318,1,3822_1
1988,557,1,3824_1
1988,746,1,3827_1
1988,911,1,3830_1
1988,184,1,3836_1
1988,198,1,3842_1
1990,207,1,3854_1
2006,786,1,3860_1
2006,190,1,3863_1
2010,287,1,3888_1
2010,461,1,3890_1
2010,292,1,3899_1
2010,201,1,3905_1
2028,194,1,3918_1
2032,252,1,3935_1
2032,252,1,3935_2
2044,323,1,3939_1
2047,280,1,3942_1
2047,280,1,3942_2
2047,280,1,3942_3
2047,939,1,3944_1
2051,761,1,3954_1
2051,233,1,3957_1
2051,352,1,3959_1
2060,393,1,3963_1
2063,481,1,3966_1
2063,830,1,3968_1
2063,863,1,3971_1
2069,338,1,3979_1
2069,205,1,3981_1
2069,373,1,3984_1
2072,684,1,3987_1
2072,796,1,3989_1
2072,906,1,3992_1
2075,253,1,4000_1
2075,253,1,4000_2
2075,253,1,4000_3
2098,344,1,4038_1
2138,213,1,4083_1
2138,190,1,4086_1
2153,351,1,4108_1
2153,360,1,4111_1
2156,207,1,4115_1
2156,341,1,4117_1
2158,271,1,4128_1
2158,335,1,4131_1
2158,338,1,4133_1
2158,375,1,4136_1
2165,733,1,4140_1
2165,828,1,4142_1
2165,900,1,4145_1
2165,306,1,4148_1
2165,321,1,4150_1
2165,405,1,4153_1
2198,193,1,4216_1
2198,205,1,4221_1
2198,220,1,4226_1
2205,540,1,4233_1
2206,797,1,4238_1
2210,187,1,4249_1
2210,204,1,4254_1
2210,219,1,4259_1
2213,473,1,4265_1
2213,473,1,4265_2
2213,473,1,4265_3
2213,473,1,4265_4
2221,183,1,4268_1
2222,199,1,4277_1
2236,344,1,4305_1
2244,510,1,4309_1
2244,206,1,4313_1
2260,181,1,4341_1
2260,181,1,4347_1
2260,202,1,4353_1
2268,180,1,4371_1
2268,188,1,4376_1
2268,193,1,4382_1
2290,186,1,4418_1
2297,196,1,4439_1
2317,191,1,4475_1
2362,181,1,4537_1
2367,562,1,4559_1
2367,687,1,4561_1
2386,396,1,4574_1
2388,211,1,4591_1
2394,700,1,4596_1
2403,189,1,4603_1
2403,192,1,4610_1
2409,198,1,4628_1
2425,201,1,4646_1
2428,188,1,4653_1
2428,200,1,4659_1
2437,824,1,4671_1
2444,215,1,4674_1
2446,230,1,4684_1
2448,187,1,4692_1
2448,232,1,4697_1
2450,280,1,4705_1
2450,300,1,4708_1
2469,240,1,4738_1
2469,285,1,4743_1
2469,748,1,4747_1
2469,723,1,4749_1
2478,610,1,4759_1
2478,646,1,4761_1
2478,789,1,4764_1
2483,399,1,4767_1
2504,246,1,4780_1
2504,271,1,4785_1
2504,282,1,4790_1
2504,296,1,4793_1
2504,297,1,4796_1
2504,302,1,4798_1
2504,276,1,4804_1
2504,291,1,4806_1
2504,272,1,4812_1
2521,279,1,4831_1
2524,277,1,4837_1
2530,207,1,4862_1
2537,187,1,4878_1
2537,286,1,4883_1
2570,5528,1,4906_1
2570,239,1,4916_1
2582,184,1,4924_1
2597,251,1,4935_1
2622,216,1,4952_1
2640,235,1,4973_1
2640,243,1,4978_1
2640,248,1,4983_1
2640,252,1,4989_1
2640,311,1,4994_1
2647,220,1,4999_1
2647,214,1,5004_1
2647,246,1,5009_1
2647,251,1,5015_1
2648,221,1,5020_1
2648,240,1,5025_1
2648,251,1,5031_1
2648,244,1,5036_1
2657,241,1,5056_1
2662,247,1,5062_1
2666,589,1,5079_1
2669,204,1,5081_1
2673,299,1,5092_1
2675,539,1,5094_1
2683,456,1,5102_1
2686,402,1,5107_1
2686,614,1,5110_1
2706,268,1,5126_1
2709,297,1,5136_1
2716,252,1,5139_1
2730,290,1,5149_1
2746,291,1,5169_1
2754,186,1,5172_1
2754,500,1,5178_1
2760,276,1,5184_1
2793,436,1,5223_1
2796,233,1,5226_1
2796,316,1,5229_1
2796,354,1,5231_1
2796,477,1,5234_1
2796,542,1,5237_1
2804,549,1,5246_1
2922,284,1,5388_1
2940,398,1,5406_1
2958,268,1,5438_1
3031,848,1,5474_1
3031,848,1,5474_2
3031,848,1,5474_3
3031,848,1,5474_4
3045,289,1,5486_1
3083,351,1,5510_1
3083,351,1,5510_2
3083,351,1,5510_3
3083,351,1,5510_4
3121,662,1,5543_1
3121,662,1,5543_2
3121,662,1,5543_3
3121,662,1,5543_4
3127,253,1,5553_1
3127,253,1,5553_2
3127,253,1,5553_3
3127,253,1,5553_4
3196,249,1,5638_1
3208,282,1,5647_1
3248,472,1,5676_1
3282,2817,1,5699_1
3282,2817,1,5699_2
3282,2817,1,5699_3
3282,2817,1,5699_4
3333,202,1,5728_1
3359,208,1,5739_1
3404,221,1,5790_1
3432,209,1,5837_1
3448,630,1,5845_1
3448,630,1,5845_2
3451,869,1,5848_1
3451,869,1,5848_2
3456,1331,1,5850_1
3456,1331,1,5850_2
3489,281,1,5889_1
3557,225,1,5933_1
3562,226,1,5944_1
3575,253,1,5960_1
3575,324,1,5966_1
3578,197,1,5969_1
3589,233,1,5977_1
3608,283,1,5992_1
3618,369,1,6001_1
3638,380,1,6016_1
3663,373,1,6042_1
3692,398,1,6075_1
3692,398,1,6075_2
3692,398,1,6075_3
3692,398,1,6075_4
3695,461,1,6078_1
3708,267,1,6085_1
3732,257,1,6106_1
3749,273,1,6123_1
3764,607,1,6139_1
3769,735,1,6145_1
3769,735,1,6145_2
3769,735,1,6145_3
3769,735,1,6145_4
3775,216,1,6149_1
3775,216,1,6149_2
3775,216,1,6149_3
3775,216,1,6149_4
3860,291,1,6205_1
3896,188,1,6233_1
3908,239,1,6238_1
3918,575,1,6247_1
3918,575,1,6247_2
4017,205,1,6406_1
4019,238,1,6411_1
4057,232,1,6439_1
4071,766,1,6445_1
4071,766,1,6445_2
4091,195,1,6463_1
4091,254,1,6469_1
4098,228,1,6484_1
4103,218,1,6493_1
4107,202,1,6503_1
4119,203,1,6513_1
4134,198,1,6538_1
4134,262,1,6543_1
4145,216,1,6558_1
4154,464,1,6575_1
4164,352,1,6580_1
4168,315,1,6583_1
4179,386,1,6588_1
4183,248,1,6593_1
4198,252,1,6600_1
4216,547,1,6614_1
4247,350,1,6636_1
4253,333,1,6643_1
4282,278,1,6650_1
4301,285,1,6669_1
4314,329,1,6677_1
4368,192,1,6726_1
4368,192,1,6726_2
4408,232,1,6742_1
4483,4894,1,6752_1
4483,4894,1,6752_2
4483,4894,1,6752_3
4483,4894,1,6752_4
4483,4894,1,6752_5
4483,4894,1,6752_6
4483,4894,1,6752_7
4483,4894,1,6752_8
4483,4894,1,6752_9
4483,4894,1,6752_10
4483,4894,1,6752_11
4483,4894,1,6752_12
4545,722,1,6763_1
4585,453,1,6772_1
4617,630,1,6777_1
5694,660,1,6967_1
5694,660,1,6967_2
5694,660,1,6967_3
5694,660,1,6967_4
5728,498,1,6972_1
5728,498,1,6972_2
5728,401,1,6974_1
5728,401,1,6974_2
5741,445,1,6977_1
5741,445,1,6977_2
5748,467,1,6980_1
5748,467,1,6980_2
5748,510,1,6982_1
5748,510,1,6982_2
5758,544,1,6985_1
5758,544,1,6985_2
5758,586,1,6988_1
5758,586,1,6988_2
5780,5597,1,6990_1
5978,286,1,7027_1
5978,286,1,7027_2
6002,224,1,7036_1
6002,224,1,7036_2
6003,202,1,7041_1
6003,202,1,7041_2
6005,182,1,7051_1
6005,182,1,7051_2
6023,192,1,7062_1
6023,192,1,7062_2
6026,228,1,7068_1
6026,228,1,7068_2
6060,258,1,7084_1
6060,258,1,7084_2
6074,1188,1,7086_1
6074,1188,1,7086_2
6074,1188,1,7086_3
6074,1188,1,7086_4
6137,316,1,7101_1
6137,316,1,7101_2
6208,662,1,7129_1
6208,804,1,7131_1
6208,885,1,7134_1
6208,1715,1,7137_1
6208,1757,1,7139_1
6213,259,1,7142_1
6213,259,1,7142_2
6219,183,1,7148_1
6219,183,1,7148_2
6229,190,1,7162_1
6229,190,1,7162_2
6286,198,1,7196_1
6286,198,1,7196_2
6286,188,1,7202_1
6286,188,1,7202_2
6299,327,1,7213_1
6299,327,1,7213_2
6299,204,1,7218_1
6299,204,1,7218_2
6327,229,1,7256_1
6327,229,1,7256_2
6327,229,1,7256_3
6327,229,1,7256_4
6327,229,1,7261_1
6327,229,1,7261_2
6327,229,1,7261_3
6327,229,1,7261_4
6327,229,1,7267_1
6327,229,1,7267_2
6327,229,1,7267_3
6327,229,1,7267_4
6341,199,1,7276_1
6341,199,1,7276_2
6423,243,1,7583_1
6423,243,1,7583_2
6423,243,1,7583_3
6423,243,1,7583_4
6423,243,1,7589_1
6423,243,1,7589_2
6423,243,1,7589_3
6423,243,1,7589_4
6424,242,1,7594_1
6424,242,1,7594_2
6424,242,1,7594_3
6424,242,1,7594_4
6424,242,1,7599_1
6424,242,1,7599_2
6424,242,1,7599_3
6424,242,1,7599_4
6435,231,1,7645_1
6435,231,1,7645_2
6435,231,1,7645_3
6435,231,1,7645_4
6438,228,1,7656_1
6438,228,1,7656_2
6438,228,1,7656_3
6438,228,1,7656_4
6438,228,1,7661_1
6438,228,1,7661_2
6438,228,1,7661_3
6438,228,1,7661_4
6438,228,1,7667_1
6438,228,1,7667_2
6438,228,1,7667_3
6438,228,1,7667_4
6448,218,1,7696_1
6448,218,1,7696_2
6448,218,1,7696_3
6448,218,1,7696_4
6449,217,1,7728_1
6449,217,1,7728_2
6449,217,1,7728_3
6449,217,1,7728_4
6449,217,1,7734_1
6449,217,1,7734_2
6449,217,1,7734_3
6449,217,1,7734_4
6457,208,1,7838_1
6457,208,1,7838_2
6457,208,1,7838_3
6457,208,1,7838_4
6529,309,1,8225_1
6533,322,1,8239_1
6533,435,1,8242_1
6533,491,1,8244_1
6602,686,1,8487_1
6602,691,1,8490_1
6602,723,1,8493_1
6602,694,1,8495_1
6602,780,1,8498_1
6602,662,1,8501_1
6613,619,1,8507_1
6666,285,1,8563_1
6666,285,1,8563_2
6666,285,1,8563_3
6666,285,1,8563_4
6666,285,1,8563_5
6666,285,1,8563_6
6666,822,1,8565_1
6666,822,1,8565_2
6666,822,1,8565_3
6666,822,1,8565_4
6666,822,1,8568_1
6666,822,1,8568_2
6666,822,1,8568_3
6666,822,1,8568_4
6667,820,1,8571_1
6667,820,1,8571_2
6667,820,1,8571_3
6667,820,1,8571_4
6668,819,1,8573_1
6668,819,1,8573_2
6668,819,1,8573_3
6668,819,1,8573_4
6668,819,1,8576_1
6668,819,1,8576_2
6668,819,1,8576_3
6668,819,1,8576_4
6669,818,1,8579_1
6669,818,1,8579_2
6669,818,1,8579_3
6669,818,1,8579_4
6669,818,1,8581_1
6669,818,1,8581_2
6669,818,1,8581_3
6669,818,1,8581_4
6679,4194,1,8584_1
6710,777,1,8587_1
6710,777,1,8587_2
6710,777,1,8587_3
6710,777,1,8587_4
6718,770,1,8589_1
6718,770,1,8589_2
6718,770,1,8589_3
6718,770,1,8589_4
6738,749,1,8597_1
6738,749,1,8597_2
6738,749,1,8597_3
6738,749,1,8597_4
6746,1492,1,8600_1
6746,2041,1,8602_1
6746,741,1,8605_1
6746,741,1,8605_2
6746,741,1,8605_3
6746,741,1,8605_4
6781,506,1,8608_1
6785,251,1,8610_1
6785,686,1,8613_1
6785,255,1,8616_1
6787,244,1,8629_1
6799,268,1,8638_1
6848,202,1,8655_1
6848,232,1,8661_1
6848,275,1,8666_1
6890,226,1,8717_1
6983,184,1,8824_1
6983,270,1,8830_1
6983,199,1,8832_1
7017,233,1,8838_1
7029,329,1,8840_1
7063,270,1,8867_1
7072,5319,1,8870_1
7326,191,1,8969_1
7326,191,1,8969_2
7327,217,1,8978_1
7327,217,1,8978_2
7343,279,1,8989_1
7343,279,1,8989_2
7351,250,1,8996_1
7351,250,1,8996_2
7435,1129,1,9051_1
7435,1656,1,9053_1
7518,187,1,9107_1
7518,187,1,9107_2
7518,187,1,9107_3
7518,330,1,9112_1
7518,330,1,9112_2
7518,330,1,9112_3
7519,246,1,9118_1
7519,246,1,9118_2
7519,246,1,9118_3
7520,673,1,9121_1
7520,673,1,9121_2
7520,718,1,9124_1
7520,718,1,9124_2
7528,188,1,9139_1
7528,188,1,9139_2
7549,371,1,9171_1
7581,235,1,9211_1
7581,235,1,9211_2
7581,235,1,9211_3
7581,235,1,9211_4
7582,1093,1,9216_1
7582,1093,1,9216_2
7583,468,1,9219_1
7583,468,1,9219_2
7583,698,1,9222_1
7583,698,1,9222_2
7587,580,1,9224_1
7587,580,1,9224_2
7593,222,1,9230_1
7593,222,1,9230_2
7593,222,1,9230_3
7593,222,1,9230_4
7600,216,1,9236_1
7600,216,1,9236_2
7600,216,1,9236_3
7600,216,1,9236_4
7730,465,1,9348_1
7771,3933,1,9351_1
7771,3933,1,9351_2
7771,3933,1,9351_3
7810,223,1,9371_1
7968,399,1,9552_1
7968,399,1,9552_2
7968,399,1,9552_3
7968,399,1,9552_4
7968,399,1,9552_5
7968,399,1,9552_6
7983,234,1,9558_1
7995,516,1,9561_1
7995,565,1,9563_1
7995,775,1,9566_1
7995,972,1,9569_1
7997,455,1,9571_1
7997,455,1,9571_2
8056,496,1,9593_1
8056,496,1,9593_2
8200,1046,1,9668_1
8200,1046,1,9668_2
8200,958,1,9670_1
8200,958,1,9670_2
8200,910,1,9673_1
8200,910,1,9673_2
8200,942,1,9676_1
8200,942,1,9676_2
