timestamp,cluster,nodes_owned,nodes_cur_cap,nodes_inuse,nodes_indemand,cores_owned,cores_cur_cap,cores_inuse,cores_indemand,jobs_waiting,jobs_running,jobs_done,work_max,work_cur,work_done
24177,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11604960,1136319.0,3179616.0
24178,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11605440,1136366.0,3179616.0
24179,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11605920,1136413.0,3179616.0
24180,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11606400,1136460.0,3179616.0
24181,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11606880,1136507.0,3179616.0
24182,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11607360,1136554.0,3179616.0
24183,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11607840,1136601.0,3179616.0
24184,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11608320,1136648.0,3179616.0
24185,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11608800,1136695.0,3179616.0
24186,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11609280,1136742.0,3179616.0
24187,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11609760,1136789.0,3179616.0
24188,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11610240,1136836.0,3179616.0
24189,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11610720,1136883.0,3179616.0
24190,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11611200,1136930.0,3179616.0
24191,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11611680,1136977.0,3179616.0
24192,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11612160,1137024.0,3179616.0
24193,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11612640,1137071.0,3179616.0
24194,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11613120,1137118.0,3179616.0
24195,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11613600,1137165.0,3179616.0
24196,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11614080,1137212.0,3179616.0
24197,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11614560,1137259.0,3179616.0
24198,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11615040,1137306.0,3179616.0
24199,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11615520,1137353.0,3179616.0
24200,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11616000,1137400.0,3179616.0
24201,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11616480,1137447.0,3179616.0
24202,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11616960,1137494.0,3179616.0
24203,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11617440,1137541.0,3179616.0
24204,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11617920,1137588.0,3179616.0
24205,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11618400,1137635.0,3179616.0
24206,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11618880,1137682.0,3179616.0
24207,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11619360,1137729.0,3179616.0
24208,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11619840,1137776.0,3179616.0
24209,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11620320,1137823.0,3179616.0
24210,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11620800,1137870.0,3179616.0
24211,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11621280,1137917.0,3179616.0
24212,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11621760,1137964.0,3179616.0
24213,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11622240,1138011.0,3179616.0
24214,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11622720,1138058.0,3179616.0
24215,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11623200,1138105.0,3179616.0
24216,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11623680,1138152.0,3179616.0
24217,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11624160,1138199.0,3179616.0
24218,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11624640,1138246.0,3179616.0
24219,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11625120,1138293.0,3179616.0
24220,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11625600,1138340.0,3179616.0
24221,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11626080,1138387.0,3179616.0
24222,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11626560,1138434.0,3179616.0
24223,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11627040,1138481.0,3179616.0
24224,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11627520,1138528.0,3179616.0
24225,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11628000,1138575.0,3179616.0
24226,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11628480,1138622.0,3179616.0
24227,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11628960,1138669.0,3179616.0
24228,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11629440,1138716.0,3179616.0
24229,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11629920,1138763.0,3179616.0
24230,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11630400,1138810.0,3179616.0
24231,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11630880,1138857.0,3179616.0
24232,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11631360,1138904.0,3179616.0
24233,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11631840,1138951.0,3179616.0
24234,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11632320,1138998.0,3179616.0
24235,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11632800,1139045.0,3179616.0
24236,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11633280,1139092.0,3179616.0
24237,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11633760,1139139.0,3179616.0
24238,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11634240,1139186.0,3179616.0
24239,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11634720,1139233.0,3179616.0
